Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
C:\fda\pydarwin\examples\example3\0\42,3459.152744,21200,3331.152743742966,False,True,True,6,6,2,49561464842.66594,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\28,3067.625109,41100,2937.625108652682,False,True,True,7,6,2,140835.9283669304,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\61,3101.962351,30010,3075.962350586803,True,True,True,5,5,3,22.84185951621199,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\59,3292.241181,20010,3270.2411807507547,True,True,True,4,4,3,-5.488995247479856e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\33,2843.003731,70100,2809.0037310925845,True,True,True,8,7,2,190.7171832623767,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\31,2945.887592,60100,2911.88759232071,True,True,True,8,7,2,-1.4037768229790574e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\63,2866.105213,40010,2840.105212633353,True,True,True,5,5,3,20.745292293052362,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\13,2941.883268,60000,2909.8832681212216,True,True,True,7,7,2,6547415126929346.0,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\60,99999999999.000000,21010,99999999999,False,False,False,5,5,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\47,3704.742473,50200,3672.742473123886,True,True,True,7,7,2,16806223773421.768,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\48,2929.494046,51200,2793.494045637254,False,True,True,8,8,2,3342865651.9092946,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\77,3257.165016,20110,3233.1650155574475,True,True,True,5,4,3,728.0508308203204,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\79,3169.797030,30110,3141.79702954151,True,True,True,6,5,3,152.57854017460235,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\14,3176.052357,61000,3040.0523565968015,False,True,True,8,8,2,8095208.547017461,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\65,2869.741926,50010,2839.741926293508,True,True,True,6,6,3,77.60518085377392,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\12,3064.898491,51000,2932.8984913760096,False,True,True,7,7,2,474894747859871.9,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\81,2868.479924,40110,2840.479923557346,True,True,True,6,5,3,20.621091511413034,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\64,2970.165135,41010,2840.1651352191516,False,True,True,6,6,3,2752252.556837482,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\62,3271.604557,31010,3141.6045567905553,False,True,True,6,6,3,4911671879.759808,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\17,2964.491469,80000,2928.4914692987195,True,True,True,8,8,2,3096.3196079887343,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\30,3082.668680,51100,2948.66867986618,False,True,True,8,7,2,2298005.65863502,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\83,2872.119905,50110,2840.1199047464684,True,True,True,7,6,3,81.37500672688087,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\51,2784.030597,70200,2748.0305971356483,True,True,True,8,8,2,33973.88787046509,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\91,3701.473614,00210,3679.4736135874855,True,True,True,4,4,3,164337845.0193579,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\35,2973.949183,80100,2935.949183451744,True,True,True,9,8,2,17405484206.12486,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\80,3108.624144,31110,3076.6241443394892,True,True,True,7,6,3,3259773847.8856044,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\93,3357.467171,10210,3335.4671706986296,True,True,True,4,4,3,86.91787277850466,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\92,3324.668100,01210,3298.6680998122633,True,True,True,5,5,3,2625.624622142119,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\82,3401.662784,41110,3369.662783809456,True,True,True,7,6,3,1808.023124873248,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\78,3236.593216,21110,3108.5932161945943,False,True,True,6,5,3,280420060072891.94,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\66,2974.026883,51010,2840.026883294568,False,True,True,7,7,3,398176693.2657651,0,0,No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\41,4832.832716,00001,4712.832715879479,True,True,True,8,2,2,719.2299353619147,0,0,From saved model NM_0_41.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\42,4818.163477,01001,4718.163467393112,True,True,True,6,2,2,600.1943060084143,0,0,From saved model NM_0_42.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\43,4818.223258,10001,4738.223237723834,True,True,True,4,2,2,98.545020868459,0,0,From saved model NM_0_43.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\44,4818.223248,11001,4738.223237723834,True,True,True,4,2,2,98.545020868459,0,0,From saved model NM_0_44.mod: No important warnings
C:\fda\pydarwin\examples\example3\0\94,3482.820193,11210,3456.820193379498,True,True,True,5,5,3,3536.448900590119,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\84,3723.275098,51110,3587.2750980674755,False,True,True,8,7,3,-4.346021539986457e+19,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\15,2967.443972,70000,2935.4439720029177,True,True,True,7,7,2,32605.378351306055,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\53,2791.988825,80200,2751.988824647241,True,True,True,9,9,2,-630314293158926.0,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\87,2850.090063,70110,2814.090063376571,True,True,True,8,7,3,152.59974273619812,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\97,3028.443718,30210,2998.443717699364,True,True,True,6,6,3,8838.944777127706,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\95,3126.075939,20210,3100.0759387170997,True,True,True,5,5,3,99.2942143550615,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\98,3148.004602,31210,3014.0046016621277,False,True,True,7,7,3,255269570851.11035,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\114,3056.593623,21001,2932.593623066768,False,True,True,5,5,2,198931.2086749117,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\113,2952.051321,20001,2932.0513211684447,True,True,True,4,4,2,11.068647151749383,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\50,3592.675425,61200,3152.6754252278815,False,False,False,9,9,2,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\96,3134.863732,21210,3104.86373231437,True,True,True,6,6,3,677734.598185748,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\117,2498.801212,40001,2474.801211979033,True,True,True,5,5,2,18.452997889020125,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\89,2866.420977,80110,2826.4209774494234,True,True,True,9,8,3,365.3944143346943,0,0,No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\45,4826.189124,00101,4716.189123905419,True,True,True,7,2,2,179.3915408268228,0,0,From saved model NM_0_45.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\46,4818.163467,01101,4718.163467393112,True,True,True,6,2,2,600.1943060084143,0,0,From saved model NM_0_46.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\47,4818.223248,10101,4738.223237723834,True,True,True,4,2,2,98.545020868459,0,0,From saved model NM_0_47.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\48,4818.223238,11101,4738.223237723834,True,True,True,4,2,2,98.545020868459,0,0,From saved model NM_0_48.mod: No important warnings
C:\fda\pydarwin\examples\example3\0\115,2760.221231,30001,2736.221230724468,True,True,True,5,5,2,24.624656105904418,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\69,2874.109938,70010,2840.109938273443,True,True,True,7,7,3,274765577.0446313,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\119,2500.949576,50001,2472.949575516241,True,True,True,6,6,2,19.397154977885997,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\68,3118.056514,61010,2980.0565143222775,False,True,True,8,8,3,46758865.496765785,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\99,2826.217691,40210,2796.2176906055265,True,True,True,6,6,3,3412829.017517659,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\118,2603.368553,41001,2475.3685534290253,False,True,True,6,6,2,203691041293.63315,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\116,2864.581682,31001,2736.581681858842,False,True,True,6,6,2,1755989.2475166041,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\85,2913.311494,60110,2877.3114944620947,True,True,True,8,7,3,25.872460355421495,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\100,3051.712758,41210,3017.7127575484224,True,True,True,7,7,3,12563.863307282392,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\131,3030.819948,20101,3008.819947629256,True,True,True,5,4,2,5533.883272697841,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\101,2792.212789,50210,2758.2127886777153,True,True,True,7,7,3,6095.463710855295,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\134,2866.457524,31101,2736.457523632798,False,True,True,7,6,2,686611.6829037865,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\133,2760.072215,30101,2734.072215421716,True,True,True,6,5,2,32.06969375402278,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\123,2503.761690,70001,2471.7616903328594,True,True,True,7,7,2,36279.46054632705,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\120,2605.461594,51001,2473.4615936378905,False,True,True,7,7,2,4273646397555.123,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\49,3542.919973,60200,3106.9199732192815,False,False,False,8,8,2,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\135,2496.240714,40101,2470.240714008918,True,True,True,6,5,2,18.744935074860326,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\88,2905.393239,71110,2865.3932392392744,True,True,True,9,8,3,773595.6042248659,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\32,3775.657013,61100,3337.657013177579,False,False,False,9,8,2,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\136,2604.713609,41101,2474.7136086266864,False,True,True,7,6,2,41067112122.43551,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\137,2498.167795,50101,2468.1677953225653,True,True,True,7,6,2,80.32326449938301,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\126,2909.238710,81001,2469.2387096064763,False,False,False,9,9,2,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\132,3059.359587,21101,2933.359587459511,False,True,True,6,5,2,147255.21990406673,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\146,3369.012558,01201,3245.012557520979,False,True,True,5,5,2,46654.37450106541,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\145,3263.634620,00201,3243.634620006152,True,True,True,4,4,2,18.748862514497606,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\147,3001.178958,10201,2981.178958259927,True,True,True,4,4,2,35.11257010787687,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\151,2806.569087,30201,2778.5690871427964,True,True,True,6,6,2,248492.37547612438,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\108,2903.208157,81210,2757.208156622334,False,True,True,10,10,3,120688449511411.95,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\148,3105.957540,11201,2981.957540488217,False,True,True,5,5,2,86938.76553889448,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\105,3234.644807,70210,2796.644807362237,False,False,False,8,8,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\102,3055.487148,51210,3017.4871484532173,True,True,True,8,8,3,962430564259414.1,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\138,2606.848514,51101,2472.848514494023,False,True,True,8,7,2,277837754306.81836,0,0,No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\49,4842.773488,00011,4712.773487529638,True,True,True,8,3,2,714.7877808249186,0,0,From saved model NM_0_49.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\50,4828.135339,01011,4718.135328612687,True,True,True,6,3,2,209.785681982933,0,0,From saved model NM_0_50.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\51,4828.221835,10011,4738.221815087244,True,True,True,4,3,2,3958.9280086489994,0,0,From saved model NM_0_51.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\52,4828.221825,11011,4738.221815087244,True,True,True,4,3,2,3958.9280086489994,0,0,From saved model NM_0_52.mod: No important warnings
C:\fda\pydarwin\examples\example3\0\149,2929.329485,20201,2905.3294848990827,True,True,True,5,5,2,5787.469032569851,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\67,3007.165098,60010,2973.1650982231413,True,True,True,7,7,3,436.72088863612936,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\71,2877.741908,80010,2839.7419078294797,True,True,True,8,8,3,226860.86319039328,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\155,2499.750333,50201,2467.7503330104983,True,True,True,7,7,2,946.0834182051321,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\153,2497.860049,40201,2469.8600489136556,True,True,True,6,6,2,1280.7490623777326,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\34,3011.183474,71100,2873.1834743326954,False,True,True,9,8,2,5078678.078960813,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\152,2868.708448,31201,2736.708448377363,False,True,True,7,7,2,194291231135647.72,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\121,2562.232783,60001,2530.2327826193646,True,True,True,7,7,2,26.016020419267107,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\167,2882.442809,20011,2860.442809056465,True,True,True,4,4,3,1424.445301931041,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\141,2501.299050,70101,2467.29904986777,True,True,True,8,7,2,174.96450666420128,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\169,2790.666657,30011,2764.6666568076803,True,True,True,5,5,3,22.34776958509509,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\168,2986.562329,21011,2860.5623291834963,False,True,True,5,5,3,36802.60287836691,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\139,2560.259215,60101,2526.259214805576,True,True,True,8,7,2,17.9427085699441,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\122,2659.646039,61001,2523.6460393897914,False,True,True,8,8,2,-61493531938255.79,0,0,No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\53,4836.162717,00111,4716.162716784128,True,True,True,7,3,2,236.95272629126907,0,0,From saved model NM_0_53.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\54,4828.135329,01111,4718.135328612687,True,True,True,6,3,2,209.785681982933,0,0,From saved model NM_0_54.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\55,4828.221825,10111,4738.221815087244,True,True,True,4,3,2,3958.9280086489994,0,0,From saved model NM_0_55.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\56,4828.221815,11111,4738.221815087244,True,True,True,4,3,2,3958.9280086489994,0,0,From saved model NM_0_56.mod: No important warnings
C:\fda\pydarwin\examples\example3\0\143,2500.909848,80101,2462.9098478224323,True,True,True,9,8,2,4138.85469456465,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\16,3067.436498,71000,2931.4364977634114,False,True,True,8,8,2,23064669.925323017,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\171,2500.552907,40011,2474.552906630869,True,True,True,5,5,3,21.00858160229696,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\170,2907.510259,31011,2777.5102588943464,False,True,True,6,6,3,1652226.323205738,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\86,2917.542396,61110,2877.542396166041,True,True,True,9,8,3,7100268.841202927,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\173,2504.551679,50011,2474.5516794805953,True,True,True,6,6,3,8041127350357202.0,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\36,2976.596686,81100,2934.5966856804025,True,True,True,10,9,2,11428520.43110087,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\185,2877.073646,20111,2853.073646333302,True,True,True,5,4,3,1597.7912569888365,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\104,3628.829339,61210,3486.8293394157954,False,True,True,9,9,3,-1.2043310979120816e+17,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\70,3281.961895,71010,2843.9618954790544,False,False,False,8,8,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\107,2814.985225,80210,2772.985225486483,True,True,True,9,9,3,-7904443676146436.0,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\125,2508.249030,80001,2472.249029855787,True,True,True,8,8,2,569643.8910285649,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\174,2607.100646,51011,2473.1006456846285,False,True,True,7,7,3,6323425.305477891,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\150,3035.390240,21201,2907.390240458597,False,True,True,6,6,2,82006.86223100898,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\90,99999999999.000000,81110,99999999999,False,False,False,10,9,3,99999999999,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\188,2866.514635,31111,2734.514635406142,False,True,True,7,6,3,756222.5675485331,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\186,2988.118551,21111,2860.118551405672,False,True,True,6,5,3,30036.20973615424,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\187,2761.878417,30111,2733.8784174338152,True,True,True,6,5,3,33.241385662672485,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\154,2598.651525,41201,2466.6515246153012,False,True,True,7,7,2,7672561464536.8125,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\189,2498.011756,40111,2470.011755515686,True,True,True,6,5,3,20.347115686804017,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\172,2605.161235,41011,2475.161235023672,False,True,True,6,6,3,2729828816864.5503,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\159,2502.960222,70201,2466.9602222826297,True,True,True,8,8,2,1161.1569009782004,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\199,3134.811384,00211,3112.8113835700574,True,True,True,4,4,3,22.94403413562184,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\144,2609.129217,81101,2467.1292174118726,False,True,True,10,9,2,-8626229418489.492,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\205,2807.288226,30211,2777.288225702746,True,True,True,6,6,3,-1.1021985455134294e+16,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\200,3251.638369,01211,3125.638368558388,False,True,True,5,5,3,31956.319021173502,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\156,2600.392101,51201,2464.3921012775313,False,True,True,8,8,2,552619528.9976962,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\201,2914.469656,10211,2892.4696558310757,True,True,True,4,4,3,61.025132624950146,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\207,2499.159182,40211,2469.159181501347,True,True,True,6,6,3,348.5986014412539,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\203,2869.094289,20211,2843.094289245267,True,True,True,5,5,3,1498.7377326121843,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\202,3023.784025,11211,2897.7840247360145,False,True,True,5,5,3,91809.92350484052,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\175,2559.096031,60011,2525.096030896725,True,True,True,7,7,3,21.168992747896493,0,0,No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\81,4842.837186,00002,4712.837185693679,True,True,True,9,2,2,674.3666198501222,0,0,From saved model NM_0_81.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\82,4828.168322,01002,4718.168312084817,True,True,True,7,2,2,47970.90327354058,0,0,From saved model NM_0_82.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\83,4828.233253,10002,4738.233232788696,True,True,True,5,2,2,96.01342974409997,0,0,From saved model NM_0_83.mod: No important warnings
C:\fda\pyDarwin\examples\THREELEVELS\0\84,4828.233243,11002,4738.233232788696,True,True,True,5,2,2,96.01342974409997,0,0,From saved model NM_0_84.mod: No important warnings
C:\fda\pydarwin\examples\example3\0\191,2502.009778,50111,2470.0097779328944,True,True,True,7,6,3,22514.21152181458,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\180,2610.270950,81011,2468.2709503278516,False,True,True,9,9,3,7599761.74382212,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\206,2867.357147,31211,2733.357147140277,False,True,True,7,7,3,1056822.8863410193,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\204,2873.979194,21211,2843.979193534813,True,True,True,6,6,3,28495.53282334997,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\190,2602.481467,41111,2470.4814665800895,False,True,True,7,6,3,8646685.136799872,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\223,2758.585501,30002,2732.58550146031,True,True,True,5,5,3,26.938101022993113,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\193,2594.071342,60111,2558.0713419813437,True,True,True,8,7,3,19.869110168397807,0,0,No important warnings
C:\fda\pydarwin\examples\example3\0\209,2499.535753,50211,2465.535753195193,True,True,True,7,7,3,25050774922.056427,0,0,No important warnings
