Iteration,Model number,Run Directory,Fitness,Model,ofv,success,covar,correlation..,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran.messages
2,11,/home/jcraig/pydarwin/Example5/temp/2/11,11133.239392,1100111110011e4,10983.239392283484,TRUE,TRUE,TRUE,12,2,1,33.94223458816205,0,0,No important warnings
2,12,/home/jcraig/pydarwin/Example5/temp/2/12,99999999,11020011010010100,99999999,FALSE,FALSE,FALSE,11,4,1,99999999,0,0,No important warnings
2,13,/home/jcraig/pydarwin/Example5/temp/2/13,11003.464784,11010101000011300,10843.464784144377,TRUE,TRUE,TRUE,10,5,1,6095.772788309232,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
2,14,/home/jcraig/pydarwin/Example5/temp/2/14,11929.92434,10010101111100412,11639.924339946216,FALSE,TRUE,TRUE,12,6,1,20072420042602856,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
2,15,/home/jcraig/pydarwin/Example5/temp/2/15,9214.660632,10110111011000310,8904.6606321272,FALSE,TRUE,TRUE,12,7,2,92966790.92017594,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
2,16,/home/jcraig/pydarwin/Example5/temp/2/16,12375.008888,11011000110011,12165.008888454744,FALSE,TRUE,TRUE,8,2,1,36.58888924065749,0,0,No important warnings
2,17,/home/jcraig/pydarwin/Example5/temp/2/17,99999999,100002100010221,99999999,FALSE,FALSE,FALSE,7,5,1,99999999,0,0,No important warnings
2,18,/home/jcraig/pydarwin/Example5/temp/2/18,99999999,20120012100010200,99999999,FALSE,FALSE,FALSE,12,5,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
2,19,/home/jcraig/pydarwin/Example5/temp/2/19,99999999,20120002101010312,99999999,FALSE,FALSE,FALSE,12,6,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
2,20,/home/jcraig/pydarwin/Example5/temp/2/20,99999999,11010101011100210,99999999,FALSE,FALSE,FALSE,12,4,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,1,/home/jcraig/pydarwin/Example5/temp/3/01,8735.567372,10100000100000400,8565.567372466237,TRUE,TRUE,TRUE,7,8,2,346675161.6509742,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,2,/home/jcraig/pydarwin/Example5/temp/3/02,9249.017031,10100000110010310,8989.017030626066,FALSE,TRUE,TRUE,8,6,2,2166.3011671361355,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,3,/home/jcraig/pydarwin/Example5/temp/3/03,8744.6926340000009,10100001110000300,8564.692633564458,TRUE,TRUE,TRUE,9,7,2,92.31039190904404,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,4,/home/jcraig/pydarwin/Example5/temp/3/04,9208.943309,10100000110000320,9028.943309202836,TRUE,TRUE,TRUE,9,7,2,593966.7592145628,0,0,No important warnings
3,5,/home/jcraig/pydarwin/Example5/temp/3/05,10940.504118,10101000110010300,10680.504118246765,FALSE,TRUE,TRUE,9,6,1,217883.2500436154,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,6,/home/jcraig/pydarwin/Example5/temp/3/06,9152.632968,10100000110010120,8992.632967522259,TRUE,TRUE,TRUE,9,5,2,41422.47057860689,0,0,No important warnings
3,7,/home/jcraig/pydarwin/Example5/temp/3/07,8855.047199,10101000100010400,8685.047198657636,TRUE,TRUE,TRUE,8,7,2,1236.0679215868995,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,8,/home/jcraig/pydarwin/Example5/temp/3/08,8816.636018,1010000010001e4,8686.63601822214,TRUE,TRUE,TRUE,7,4,2,48.56373300326132,0,0,No important warnings
3,9,/home/jcraig/pydarwin/Example5/temp/3/09,8733.08311,10100010110000200,8563.083109807074,TRUE,TRUE,TRUE,9,6,2,1549.5171204143714,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,10,/home/jcraig/pydarwin/Example5/temp/3/10,8937.085095,10121000110010100,8767.085094672679,TRUE,TRUE,TRUE,10,5,2,38.35544697135632,0,0,No important warnings
3,11,/home/jcraig/pydarwin/Example5/temp/3/11,9186.779575,10100002110000310,8906.779575391576,FALSE,TRUE,TRUE,9,7,2,8670884.2213518,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,12,/home/jcraig/pydarwin/Example5/temp/3/12,8743.205239,10110000110000300,8563.205238698445,TRUE,TRUE,TRUE,9,7,2,49026.65243613056,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,13,/home/jcraig/pydarwin/Example5/temp/3/13,9193.693628,10101000110000310,8913.693627783297,FALSE,TRUE,TRUE,9,7,2,3138.750873937345,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,14,/home/jcraig/pydarwin/Example5/temp/3/14,8753.185559,10110001110000300,8563.185559089465,TRUE,TRUE,TRUE,10,7,2,1928.924561647914,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,15,/home/jcraig/pydarwin/Example5/temp/3/15,99999999,1010000211e7,99999999,FALSE,FALSE,FALSE,9,5,1,99999999,0,0,No important warnings
3,16,/home/jcraig/pydarwin/Example5/temp/3/16,99999999,10101002110000300,99999999,FALSE,FALSE,FALSE,10,7,1,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,17,/home/jcraig/pydarwin/Example5/temp/3/17,8725.574307,10100000100000300,8565.574307175712,TRUE,TRUE,TRUE,7,7,2,28860.49637625375,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,18,/home/jcraig/pydarwin/Example5/temp/3/18,8752.603745,10111001100000300,8562.603745042104,TRUE,TRUE,TRUE,10,7,2,23306346.338753305,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,19,/home/jcraig/pydarwin/Example5/temp/3/19,8872.016242,10111001110010300,8682.016241930227,TRUE,TRUE,TRUE,11,6,2,865.8958178782075,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
3,20,/home/jcraig/pydarwin/Example5/temp/3/20,9494.167681,10111000110000310,8904.167680673216,FALSE,FALSE,FALSE,10,7,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,1,/home/jcraig/pydarwin/Example5/temp/4/01,8741.742397,10120010110000200,8561.742396770911,TRUE,TRUE,TRUE,10,6,2,505.50515120522834,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,2,/home/jcraig/pydarwin/Example5/temp/4/02,8862.931696,10121010100010300,8682.931695847528,TRUE,TRUE,TRUE,10,6,2,150.01483802293188,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,3,/home/jcraig/pydarwin/Example5/temp/4/03,8836.625224,10100000100010300,8686.625223547971,TRUE,TRUE,TRUE,7,6,2,254.41022840185187,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,4,/home/jcraig/pydarwin/Example5/temp/4/04,8743.850188,10100010100000400,8563.85018841389,TRUE,TRUE,TRUE,8,8,2,1447.127843745429,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,5,/home/jcraig/pydarwin/Example5/temp/4/05,8742.256592,10101010100000300,8562.256592341535,TRUE,TRUE,TRUE,9,7,2,552946.3631679221,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,6,/home/jcraig/pydarwin/Example5/temp/4/06,8927.803383,10110000100010200,8777.803383107706,TRUE,TRUE,TRUE,8,5,2,1016.9768093963494,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,7,/home/jcraig/pydarwin/Example5/temp/4/07,8733.929059,10101000100000300,8563.92905878444,TRUE,TRUE,TRUE,8,7,2,96.40335268314416,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,8,/home/jcraig/pydarwin/Example5/temp/4/08,8741.480689,10110010110000100,8561.480688682797,TRUE,TRUE,TRUE,10,6,2,200.1964106573039,0,0,No important warnings
4,9,/home/jcraig/pydarwin/Example5/temp/4/09,8750.997157,10121010100000300,8560.997157349942,TRUE,TRUE,TRUE,10,7,2,3275153547815.409,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,10,/home/jcraig/pydarwin/Example5/temp/4/10,8705.575481,101000001e8,8565.575481296502,TRUE,TRUE,TRUE,7,5,2,976.9360972322838,0,0,No important warnings
4,11,/home/jcraig/pydarwin/Example5/temp/4/11,8867.444627,10111010100000400,8667.44462696869,TRUE,TRUE,TRUE,10,8,2,85620647336628.53,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,12,/home/jcraig/pydarwin/Example5/temp/4/12,8852.120582,10110010110010100,8682.120582012069,TRUE,TRUE,TRUE,10,5,2,949.6696688377034,0,0,No important warnings
4,13,/home/jcraig/pydarwin/Example5/temp/4/13,8844.245597,10110010100010100,8684.245596595987,TRUE,TRUE,TRUE,9,5,2,48.96153633278463,0,0,No important warnings
4,14,/home/jcraig/pydarwin/Example5/temp/4/14,8834.482105,10100000110010100,8684.482105241954,TRUE,TRUE,TRUE,8,5,2,1143.2356084887365,0,0,No important warnings
4,15,/home/jcraig/pydarwin/Example5/temp/4/15,8733.848631,10100010100000300,8563.84863147174,TRUE,TRUE,TRUE,8,7,2,1718.6550751735597,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,16,/home/jcraig/pydarwin/Example5/temp/4/16,8844.407549,10120010100010100,8684.407549236555,TRUE,TRUE,TRUE,9,5,2,48.90927213625014,0,0,No important warnings
4,17,/home/jcraig/pydarwin/Example5/temp/4/17,8742.507867,10121000101000100,8562.507867281294,TRUE,TRUE,TRUE,10,6,2,55.525041132332866,0,0,No important warnings
4,18,/home/jcraig/pydarwin/Example5/temp/4/18,9044.737715,10100000110000400,8564.737715217847,TRUE,FALSE,FALSE,8,8,2,99999999,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
4,19,/home/jcraig/pydarwin/Example5/temp/3/09,8733.08311,10100010110000200,8563.083109807074,TRUE,TRUE,TRUE,9,6,2,1549.5171204143714,0,0,From NM_3_09: NON-FIXED OMEGA NON-FIXED PARAMETER
4,20,/home/jcraig/pydarwin/Example5/temp/4/20,8751.771372,10121000111000200,8561.771372379153,TRUE,TRUE,TRUE,11,6,2,2163.528811006081,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,1,/home/jcraig/pydarwin/Example5/temp/5/01,8752.053822,10101010101000300,8562.053821764572,TRUE,TRUE,TRUE,10,7,2,1116.8239530668636,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,2,/home/jcraig/pydarwin/Example5/temp/5/02,8734.595614,10100000111000100,8564.59561359553,TRUE,TRUE,TRUE,9,6,2,27204.126824783496,0,0,No important warnings
5,3,/home/jcraig/pydarwin/Example5/temp/5/03,8864.060293,10101110101010200,8684.0602925252,TRUE,TRUE,TRUE,11,5,2,53.10769390810226,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,4,/home/jcraig/pydarwin/Example5/temp/5/04,8984.992735,10120110101000100,8794.99273541475,TRUE,TRUE,TRUE,11,6,2,41448.78594129505,0,0,No important warnings
5,5,/home/jcraig/pydarwin/Example5/temp/5/05,8742.978799,10101100101000100,8562.978799133656,TRUE,TRUE,TRUE,10,6,2,19830.845801154115,0,0,No important warnings
5,6,/home/jcraig/pydarwin/Example5/temp/5/06,8742.962378,10101000111000200,8562.962377531812,TRUE,TRUE,TRUE,10,6,2,23842.255726130985,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,7,/home/jcraig/pydarwin/Example5/temp/5/07,8752.932537,10100010111000300,8562.932536956347,TRUE,TRUE,TRUE,10,7,2,404105678262.6182,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,8,/home/jcraig/pydarwin/Example5/temp/5/08,8752.140976,10101100111000100,8562.140976260844,TRUE,TRUE,TRUE,11,6,2,1215.1833981879545,0,0,No important warnings
5,9,/home/jcraig/pydarwin/Example5/temp/5/09,8853.386822,10101010101010200,8683.386822209051,TRUE,TRUE,TRUE,10,5,2,752.3313782258884,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,10,/home/jcraig/pydarwin/Example5/temp/5/10,8839.755106,10101000101000200,8669.75510634809,TRUE,TRUE,TRUE,9,6,2,36960.38491442196,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,11,/home/jcraig/pydarwin/Example5/temp/5/11,8732.942241,10100010111e6,8562.942241358469,TRUE,TRUE,TRUE,10,5,2,536.7665659077951,0,0,No important warnings
5,12,/home/jcraig/pydarwin/Example5/temp/5/12,8844.330209,10100000111010200,8684.330209124244,TRUE,TRUE,TRUE,9,5,2,1110.1507771899678,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,13,/home/jcraig/pydarwin/Example5/temp/4/17,8742.507867,10121000101000100,8562.507867281294,TRUE,TRUE,TRUE,10,6,2,55.525041132332866,0,0,From NM_4_17: No important warnings
5,14,/home/jcraig/pydarwin/Example5/temp/5/14,8874.169225,10120010101010400,8684.169224689495,TRUE,TRUE,TRUE,10,7,2,51678.65696288761,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,15,/home/jcraig/pydarwin/Example5/temp/5/15,8742.148818,10110010101000200,8562.148817766212,TRUE,TRUE,TRUE,10,6,2,3660.7535320160378,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,16,/home/jcraig/pydarwin/Example5/temp/5/16,8741.459533,10120110100000100,8561.459532639681,TRUE,TRUE,TRUE,10,6,2,6368.705694748285,0,0,No important warnings
5,17,/home/jcraig/pydarwin/Example5/temp/5/17,8835.988421,1010010010101e4,8685.988421031658,TRUE,TRUE,TRUE,9,4,2,51.73709333937944,0,0,No important warnings
5,18,/home/jcraig/pydarwin/Example5/temp/5/18,8750.975,10110110101000200,8560.975000071365,TRUE,TRUE,TRUE,11,6,2,551.9877490538912,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5,19,/home/jcraig/pydarwin/Example5/temp/3/18,8752.603745,10111001100000300,8562.603745042104,TRUE,TRUE,TRUE,10,7,2,23306346.338753305,0,0,From NM_3_18: NON-FIXED OMEGA NON-FIXED PARAMETER
5,20,/home/jcraig/pydarwin/Example5/temp/5/20,8750.973304,10110110101000100,8560.973303911946,TRUE,TRUE,TRUE,11,6,2,1226.2173103800585,0,0,No important warnings
5D01,1,/home/jcraig/pydarwin/Example5/temp/5D01/01,99999999,201000001e8,99999999,FALSE,FALSE,FALSE,9,5,2,99999999,0,0,No important warnings
5D01,2,/home/jcraig/pydarwin/Example5/temp/5D01/02,9641.676886,100000100000000,9421.676885632593,FALSE,TRUE,TRUE,5,5,2,2621.088619793552,0,0,No important warnings
5D01,3,/home/jcraig/pydarwin/Example5/temp/5D01/03,8712.596941,111000001e8,8562.596941366597,TRUE,TRUE,TRUE,8,5,2,4740.5209608940295,0,0,No important warnings
5D01,4,/home/jcraig/pydarwin/Example5/temp/5D01/04,8811.352906,100000001e8,8681.352905546555,TRUE,TRUE,TRUE,7,4,2,44630.63426817007,0,0,No important warnings
5D01,5,/home/jcraig/pydarwin/Example5/temp/5D01/05,8714.240057,101200001e8,8564.240057130317,TRUE,TRUE,TRUE,8,5,2,677.9949959799106,0,0,No important warnings
5D01,6,/home/jcraig/pydarwin/Example5/temp/5D01/06,8714.036952,101100001e8,8564.036952278091,TRUE,TRUE,TRUE,8,5,2,12049.620563117864,0,0,No important warnings
5D01,7,/home/jcraig/pydarwin/Example5/temp/5D01/07,8713.955467,101010001e8,8563.955467467567,TRUE,TRUE,TRUE,8,5,2,5280.258964072014,0,0,No important warnings
5D01,8,/home/jcraig/pydarwin/Example5/temp/5D01/08,8714.960456,101001001e8,8564.960456023755,TRUE,TRUE,TRUE,8,5,2,29342.732743932836,0,0,No important warnings
5D01,9,/home/jcraig/pydarwin/Example5/temp/5D01/09,8713.910488,101000101e8,8563.910487752495,TRUE,TRUE,TRUE,8,5,2,3003.043385357482,0,0,No important warnings
5D01,10,/home/jcraig/pydarwin/Example5/temp/5D01/10,8715.557382,101000021e8,8565.55738175864,TRUE,TRUE,TRUE,8,5,2,54.801636996173464,0,0,No important warnings
5D01,11,/home/jcraig/pydarwin/Example5/temp/5D01/11,8715.573154,101000011e8,8565.57315436198,TRUE,TRUE,TRUE,8,5,2,884.3170135596971,0,0,No important warnings
5D01,12,/home/jcraig/pydarwin/Example5/temp/5D01/12,8695.659002,101e14,8565.65900167012,TRUE,TRUE,TRUE,6,5,2,7218.962681302384,0,0,No important warnings
5D01,13,/home/jcraig/pydarwin/Example5/temp/5D01/13,8714.73891,1010000011e7,8564.73890955937,TRUE,TRUE,TRUE,8,5,2,2687.1975451603116,0,0,No important warnings
5D01,14,/home/jcraig/pydarwin/Example5/temp/5D01/14,8715.36826,10100000101e6,8565.368260171612,TRUE,TRUE,TRUE,8,5,2,3818.974931081342,0,0,No important warnings
5D01,15,/home/jcraig/pydarwin/Example5/temp/5D01/15,8695.566017,101000001001e5,8565.56601650543,TRUE,TRUE,TRUE,7,4,2,55.01686382857519,0,0,No important warnings
5D01,16,/home/jcraig/pydarwin/Example5/temp/3/08,8816.636018,1010000010001e4,8686.63601822214,TRUE,TRUE,TRUE,7,4,2,48.56373300326132,0,0,From NM_3_08: No important warnings
5D01,17,/home/jcraig/pydarwin/Example5/temp/5D01/17,8705.57548,10100000100001e3,8565.575480213869,TRUE,TRUE,TRUE,7,5,2,1222.6880871357416,0,0,No important warnings
5D01,18,/home/jcraig/pydarwin/Example5/temp/3/01,8735.567372,10100000100000400,8565.567372466237,TRUE,TRUE,TRUE,7,8,2,346675161.6509742,0,0,From NM_3_01: NON-FIXED OMEGA NON-FIXED PARAMETER
5D01,19,/home/jcraig/pydarwin/Example5/temp/5D01/19,8715.575499,10100000100000200,8565.575499294959,TRUE,TRUE,TRUE,7,6,2,3723.45201193621,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER
5D01,20,/home/jcraig/pydarwin/Example5/temp/5D01/20,8715.568469,10100000100000100,8565.568468525287,TRUE,TRUE,TRUE,7,6,2,866.207945714609,0,0,No important warnings
5D01,21,/home/jcraig/pydarwin/Example5/temp/5D01/21,9276.296436,10100000100000020,9026.296435839582,FALSE,TRUE,TRUE,8,5,2,1769.3898736460037,0,0,No important warnings
5D01,22,/home/jcraig/pydarwin/Example5/temp/5D01/22,9447.750415,10100000100000010,8907.750414765724,FALSE,FALSE,FALSE,7,5,2,99999999,0,0,No important warnings
5D01,23,/home/jcraig/pydarwin/Example5/temp/5D01/23,10888.134826,101000001e8,10758.134825685243,TRUE,TRUE,TRUE,7,5,1,92.25058489811752,0,0,No important warnings
5D01,24,/home/jcraig/pydarwin/Example5/temp/5D01/24,99999999,20110110101000100,99999999,FALSE,FALSE,FALSE,13,6,2,99999999,0,0,No important warnings
5D01,25,/home/jcraig/pydarwin/Example5/temp/5D01/25,9688.434537,110110101000100,9418.434537465908,FALSE,TRUE,TRUE,9,6,2,9086.27345647926,0,0,No important warnings
5D01,26,/home/jcraig/pydarwin/Example5/temp/5D01/26,8758.586151,11110110101000100,8558.586150719953,TRUE,TRUE,TRUE,12,6,2,26491.520044700203,0,0,No important warnings
5D01,27,/home/jcraig/pydarwin/Example5/temp/5D01/27,8845.758885,10010110101000100,8665.758884562858,TRUE,TRUE,TRUE,11,5,2,171.8123959700908,0,0,No important warnings
5D01,28,/home/jcraig/pydarwin/Example5/temp/5/04,8984.992735,10120110101000100,8794.99273541475,TRUE,TRUE,TRUE,11,6,2,41448.78594129505,0,0,From NM_5_04: No important warnings
5D01,29,/home/jcraig/pydarwin/Example5/temp/5D01/29,8743.039881,10100110101000100,8563.039881493396,TRUE,TRUE,TRUE,10,6,2,3681.0301947968865,0,0,No important warnings
5D01,30,/home/jcraig/pydarwin/Example5/temp/5D01/30,8759.297487,10111110101000100,8559.297486978225,TRUE,TRUE,TRUE,12,6,2,161.92190087695414,0,0,No important warnings
5D01,31,/home/jcraig/pydarwin/Example5/temp/5D01/31,8742.147241,10110010101000100,8562.147241464661,TRUE,TRUE,TRUE,10,6,2,1120.4747837919092,0,0,No important warnings
5D01,32,/home/jcraig/pydarwin/Example5/temp/5D01/32,8742.593562,10110100101000100,8562.59356224201,TRUE,TRUE,TRUE,10,6,2,4879.610892632856,0,0,No important warnings
5D01,33,/home/jcraig/pydarwin/Example5/temp/5D01/33,8760.951562,10110112101000100,8560.95156211631,TRUE,TRUE,TRUE,12,6,2,30341.002600039017,0,0,No important warnings
5D01,34,/home/jcraig/pydarwin/Example5/temp/5D01/34,8760.973198,10110111101000100,8560.973197694238,TRUE,TRUE,TRUE,12,6,2,3035.077547661357,0,0,No important warnings
5D01,35,/home/jcraig/pydarwin/Example5/temp/5D01/35,8741.083413,10110110001000100,8561.083412629338,TRUE,TRUE,TRUE,10,6,2,225545.52102730237,0,0,No important warnings
5D01,36,/home/jcraig/pydarwin/Example5/temp/5D01/36,8760.14615,10110110111000100,8560.146149898785,TRUE,TRUE,TRUE,12,6,2,349.0984626973156,0,0,No important warnings
5D01,37,/home/jcraig/pydarwin/Example5/temp/5D01/37,8741.185288,10110110100000100,8561.185287697537,TRUE,TRUE,TRUE,10,6,2,88538.87421687167,0,0,No important warnings
5D01,38,/home/jcraig/pydarwin/Example5/temp/5D01/38,8740.903053,10110110101100100,8560.903053380101,TRUE,TRUE,TRUE,11,5,2,57.649478418192516,0,0,No important warnings
5D01,39,/home/jcraig/pydarwin/Example5/temp/5D01/39,8863.24617,10110110101010100,8683.246169759974,TRUE,TRUE,TRUE,11,5,2,52.9383909081078,0,0,No important warnings
5D01,40,/home/jcraig/pydarwin/Example5/temp/5D01/40,8750.973388,10110110101001100,8560.97338784863,TRUE,TRUE,TRUE,11,6,2,4440.495816795249,0,0,No important warnings
5D01,41,/home/jcraig/pydarwin/Example5/temp/5/18,8750.975,10110110101000200,8560.975000071365,TRUE,TRUE,TRUE,11,6,2,551.9877490538912,0,0,From NM_5_18: NON-FIXED OMEGA NON-FIXED PARAMETER
