Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
C:\fda\pydarwin\examples\Example2\1\35,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\1\34,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\1\1,4843.922656,0010020020,4733.9226557689,True,True,True,6,3,2,4562.840321001716,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\38,4845.561708,0012020210,4725.56170824114,True,True,True,6,4,2,116.91758788501737,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\1\20,4845.561708,0012020210,4725.56170824114,True,True,True,6,4,2,116.91758788501737,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\1\7,4863.909134,0010020410,4733.90913429803,True,True,True,5,6,2,-7.933595516717824e+16,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\1\22,4843.922656,0010020020,4733.9226557689,True,True,True,6,3,2,4562.840321001716,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\37,4843.922656,0010020020,4733.9226557689,True,True,True,6,3,2,4562.840321001716,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\5,4843.922656,0010020020,4733.9226557689,True,True,True,6,3,2,4562.840321001716,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\12,4843.922656,0010020020,4733.9226557689,True,True,True,6,3,2,4562.840321001716,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\27,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\3,4843.922656,0010020020,4733.9226557689,True,True,True,6,3,2,4562.840321001716,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\11,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\6,4853.922613,0010020220,4733.92261266818,True,True,True,6,4,2,97.35166692132086,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\33,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\36,4855.574943,0012020220,4725.57494317428,True,True,True,7,4,2,107.35840832240963,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\26,4855.574943,0012020220,4725.57494317428,True,True,True,7,4,2,107.35840832240963,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\21,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\4,4853.922613,0010020220,4733.92261266818,True,True,True,6,4,2,97.35166692132086,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\2,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\39,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\30,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\10,4845.497404,0012020020,4725.49740368836,True,True,True,7,3,2,110.61788616193756,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\1\25,4875.497527,0012020420,4725.49752697986,True,True,True,7,6,2,-1.5976960371572734e+23,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\23,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\34 NM_1_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\6,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\34 NM_1_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\0,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\34 NM_1_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\2,4863.909134,0010020410,4733.90913429803,True,True,True,5,6,2,-7.933595516717824e+16,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\7 NM_1_7.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\5,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\34 NM_1_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\4,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\34 NM_1_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\35,4833.911990,0010020010,4733.9119901139,True,True,True,5,3,2,105.47772205705758,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\23 NM_1_23.mod: No important warnings
C:\fda\pydarwin\examples\Example2\2\14,4863.909134,0010020410,4733.90913429803,True,True,True,5,6,2,-7.933595516717824e+16,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\7 NM_1_7.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\13,4833.911990,0010020010,4733.9119901139,True,True,True,5,3,2,105.47772205705758,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\23 NM_1_23.mod: No important warnings
C:\fda\pydarwin\examples\Example2\2\1,4843.911994,0010020210,4733.91199354384,True,True,True,5,4,2,106.70570728831828,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\34 NM_1_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\7,4833.911990,0010020010,4733.9119901139,True,True,True,5,3,2,105.47772205705758,0,0,From saved model C:\fda\pydarwin\examples\Example2\1\23 NM_1_23.mod: No important warnings
C:\fda\pydarwin\examples\Example2\2\19,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\32,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\27,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\34,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\28,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\17,4853.911792,0000020410,4733.91179244189,True,True,True,5,5,2,-6137192294638175.0,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\8,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\21,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\16,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\26,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\30,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\31,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\29,4843.911792,0000020310,4733.9117924441,True,True,True,5,4,2,117.2419452231106,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\37,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\36,4843.911792,0000020310,4733.9117924441,True,True,True,5,4,2,117.2419452231106,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\11,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\24,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\20,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\15,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\10,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\18,4853.911792,0000020410,4733.91179244189,True,True,True,5,5,2,-6137192294638175.0,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\9,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\3,4833.912733,0000020210,4733.91273333123,True,True,True,5,3,2,101.13471383611267,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\38,4833.911792,0000020110,4733.91179246301,True,True,True,5,3,2,115.47924355041467,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\2\33,4853.911792,0000020410,4733.91179244189,True,True,True,5,5,2,-6137192294638175.0,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\12,4843.911792,0000020310,4733.9117924441,True,True,True,5,4,2,117.2419452231106,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\22,4853.911792,0000020410,4733.91179244189,True,True,True,5,5,2,-6137192294638175.0,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\25,4853.911792,0000020410,4733.91179244189,True,True,True,5,5,2,-6137192294638175.0,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\2\39,4843.911792,0000020310,4733.9117924441,True,True,True,5,4,2,117.2419452231106,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\8,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,From saved model C:\fda\pydarwin\examples\Example2\2\24 NM_2_24.mod: No important warnings
C:\fda\pydarwin\examples\Example2\3\3,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,From saved model C:\fda\pydarwin\examples\Example2\2\24 NM_2_24.mod: No important warnings
C:\fda\pydarwin\examples\Example2\3\22,4823.912733,0000020010,4733.91273339678,True,True,True,5,2,2,101.34853093864668,0,0,From saved model C:\fda\pydarwin\examples\Example2\2\24 NM_2_24.mod: No important warnings
C:\fda\pydarwin\examples\Example2\3\13,4833.911792,0000020110,4733.91179246301,True,True,True,5,3,2,115.47924355041467,0,0,From saved model C:\fda\pydarwin\examples\Example2\2\38 NM_2_38.mod: No important warnings
C:\fda\pydarwin\examples\Example2\3\34,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\32,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\16,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\17,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\12,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\30,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\18,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\0,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\1,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\31,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\5,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\25,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\19,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\21,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\33,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\4,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\2,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\10,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\26,4828.223228,0000000210,4738.223228295,True,True,True,4,3,2,98.94978751202703,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\6,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\28,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\11,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\14,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\9,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\35,4828.142699,0010000010,4738.14269893637,True,True,True,4,3,2,107.3486228686045,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\24,4828.223228,0000000210,4738.223228295,True,True,True,4,3,2,98.94978751202703,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\27,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\23,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\15,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\36,4828.223228,0000000210,4738.223228295,True,True,True,4,3,2,98.94978751202703,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\7,4828.142699,0010000010,4738.14269893637,True,True,True,4,3,2,107.3486228686045,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\29,4828.222677,0000000110,4738.22267661931,True,True,True,4,3,2,248.22813752421388,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\3\37,4828.223228,0000000210,4738.223228295,True,True,True,4,3,2,98.94978751202703,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\20,4838.142699,0010000210,4738.14269892912,True,True,True,4,4,2,105.8565056940315,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\39,4838.222677,0000000310,4738.22267657705,True,True,True,4,4,2,246.45101778181527,0,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\Example2\3\38,4838.221356,0010000110,4738.22135642052,True,True,True,4,4,2,272.5973455090763,0,0,No important warnings
C:\fda\pydarwin\examples\Example2\4\26,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,From saved model C:\fda\pydarwin\examples\Example2\3\9 NM_3_9.mod: No important warnings
C:\fda\pydarwin\examples\Example2\4\32,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,From saved model C:\fda\pydarwin\examples\Example2\3\9 NM_3_9.mod: No important warnings
C:\fda\pydarwin\examples\Example2\4\12,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,From saved model C:\fda\pydarwin\examples\Example2\3\9 NM_3_9.mod: No important warnings
C:\fda\pydarwin\examples\Example2\4\18,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,From saved model C:\fda\pydarwin\examples\Example2\3\9 NM_3_9.mod: No important warnings
C:\fda\pydarwin\examples\Example2\4\11,4818.223228,0000000010,4738.22322827771,True,True,True,4,2,2,98.72822099874178,0,0,From saved model C:\fda\pydarwin\examples\Example2\3\9 NM_3_9.mod: No important warnings
