Run Directory,Fitness,Model,ofv,success,covar,correlation #,ntheta,nomega,nsigm,condition,RPenalty,PythonPenalty,NMTran messages
C:\fda\pydarwin\examples\example4\0\19,99999999.000000,20020000010001121,99999999,False,False,False,11,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\26,99999999.000000,20111111000000220,99999999,False,False,False,14,6,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\4,99999999.000000,00020112000001421,12987.2768521295,False,False,False,9,7,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\11,99999999.000000,21120102100110200,99999999,False,False,False,13,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\20,99999999.000000,20100012110000311,99999999,False,False,False,12,7,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\2,99999999.000000,20000112001101300,99999999,False,False,False,12,5,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\10,99999999.000000,21010100110010221,99999999,False,False,False,14,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\14,99999999.000000,21100101010110211,99999999,False,False,False,12,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\33,99999999.000000,21110002101000321,99999999,False,False,False,14,7,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\3,99999999.000000,00120101101100401,99999999,False,False,False,9,7,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\44,99999999.000000,21021112000101211,99999999,False,False,False,14,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\50,99999999.000000,21111012001010220,99999999,False,False,False,15,5,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\46,99999999.000000,21010112101001120,99999999,False,False,False,16,5,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\48,99999999.000000,21010010101000401,99999999,False,False,False,13,7,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\42,99999999.000000,21001010110001321,99999999,False,False,False,14,6,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\53,99999999.000000,20120112001010420,99999999,False,False,False,14,7,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\57,99999999.000000,21020012000010321,99999999,False,False,False,13,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\52,99999999.000000,20010010010011401,99999999,False,False,False,11,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\60,99999999.000000,21121112000110321,99999999,False,False,False,15,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\59,99999999.000000,20120102110111400,99999999,False,False,False,13,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\62,99999999.000000,20110001111111320,99999999,False,False,False,14,5,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\55,99999999.000000,20020102010000411,99999999,False,False,False,12,7,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\56,99999999.000000,21110000011110420,99999999,False,False,False,13,6,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\66,99999999.000000,21011101010111321,99999999,False,False,False,15,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\51,99999999.000000,00001102100110211,99999999,False,False,False,8,3,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\67,99999999.000000,20010002001101411,99999999,False,False,False,11,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\71,99999999.000000,21001002101101210,99999999,False,False,False,13,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\69,99999999.000000,21021100011111421,99999999,False,False,False,15,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\76,99999999.000000,20001002111100120,99999999,False,False,False,14,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\74,99999999.000000,21101012001100310,99999999,False,False,False,13,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\54,99999999.000000,11001011111101201,99999999,False,False,False,13,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\73,99999999.000000,21120110100000200,99999999,False,False,False,13,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\79,99999999.000000,20020102100101220,99999999,False,False,False,13,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\78,99999999.000000,21021112110001321,99999999,False,False,False,17,6,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\75,99999999.000000,10110102110001211,99999999,False,False,False,11,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\61,99999999.000000,01121001010001111,99999999,False,False,False,8,6,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\45,11154.264611,01101000010101211,10822.4762877774,False,True,True,6,5,1,5.526825738852735,111.788312977693,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\65,10073.591952,00020111010111210,9757.38456005706,False,True,True,9,3,2,6.750618791489883,76.2073921132481,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\25,8787.602222,10001100100110420,8439.32831565862,False,True,True,10,5,2,14.536646393114815,78.2739067933272,0,No important warnings
C:\fda\pydarwin\examples\example4\0\49,9419.049495,00100012100011300,9236.40887299259,True,True,True,7,6,2,232008.7295631512,32.6406219568789,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\27,11416.754894,01000112011100221,11247.9590304433,True,True,True,10,4,1,1.0,18.7958532569911,0,No important warnings
C:\fda\pydarwin\examples\example4\0\77,99999999.000000,01121100110101221,99999999,False,False,False,10,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\0\43,8669.355504,10110002011111420,8437.32422666493,True,True,True,11,6,2,13.61264744080113,42.0312772552917,0,No important warnings
C:\fda\pydarwin\examples\example4\0\7,8797.917889,11001110010110120,8434.50059208905,False,True,True,12,3,2,15.806641375344709,93.4172964454064,0,No important warnings
C:\fda\pydarwin\examples\example4\0\63,11300.654064,00021101101111421,10886.2978205177,False,True,True,11,5,1,7.055690076357518,144.356243275413,0,No important warnings
C:\fda\pydarwin\examples\example4\0\9,11830.813629,01020012011000411,11551.8406952789,False,True,True,9,7,1,4.582745250946602,8.9729236087288,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\64,10389.718720,01020012001011420,9747.81033335452,False,False,False,9,6,2,99999999,71.908377055655,0,No important warnings
C:\fda\pydarwin\examples\example4\0\40,8727.128203,11021011100110300,8452.66099983949,True,True,True,12,4,2,376.91788293960144,94.4672034076936,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\70,8642.577750,11000010100011210,8437.29559290474,True,True,True,9,4,2,1274.4977604627038,55.2821568901842,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\5,11636.443245,01000012100001221,11262.792782043,False,True,True,8,5,1,102063.06397854349,133.650452514202,0,No important warnings
C:\fda\pydarwin\examples\example4\0\68,8792.609596,10100001101010110,8398.62153870966,False,True,True,9,5,2,8408069.12438622,133.988057719852,0,No important warnings
C:\fda\pydarwin\examples\example4\0\16,10116.615506,11021101010000021,9816.1494010054,False,True,True,13,4,1,1479.1548815851186,20.466105494596,0,No important warnings
C:\fda\pydarwin\examples\example4\0\18,10557.744728,00001102001000420,9751.32532411805,False,False,False,9,7,2,99999999,226.419403789812,0,No important warnings
C:\fda\pydarwin\examples\example4\0\17,8658.078639,10110102000000320,8368.76178790219,True,True,True,10,7,2,295108.12635229854,99.3168515711305,0,No important warnings
C:\fda\pydarwin\examples\example4\0\72,8840.300116,10021002111010220,8437.03486700153,False,True,True,13,4,2,644.2643863724905,113.26524877126,0,No important warnings
C:\fda\pydarwin\examples\example4\0\47,10149.775847,00001112111000320,9739.25414098356,True,True,True,12,6,2,2689.3968382276366,210.521706444351,0,No important warnings
C:\fda\pydarwin\examples\example4\0\38,8714.673025,10021112110000010,8361.43066248495,False,True,True,13,4,2,16.763490099068505,63.2423628669963,0,No important warnings
C:\fda\pydarwin\examples\example4\0\32,10204.624680,11021010110001221,9775.2176370316,False,True,True,13,5,1,504.70539139466814,139.407043008301,0,No important warnings
C:\fda\pydarwin\examples\example4\0\30,8828.321843,11111000110000310,8512.06540745164,True,True,True,11,7,2,70326.29951514381,116.256435467172,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\41,11625.701136,00121012010001201,11259.2831821042,False,True,True,9,6,1,16522.487317755185,106.417953769441,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\0\58,8615.381563,10111012111001220,8389.96921333345,True,True,True,14,6,2,17.665227467707677,5.41235016090503,0,No important warnings
C:\fda\pydarwin\examples\example4\0\34,10192.150839,11021112101000401,9869.31588691673,False,True,True,14,7,1,3776.303118084822,2.83495166445043,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\1,8642.577750,11000010100011210,8437.29559290474,True,True,True,9,4,2,1274.4977604627038,55.2821568901842,0,From saved model C:\fda\pydarwin\examples\example4\0\70 NM_0_70.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\3,8669.355504,10110002011111420,8437.32422666493,True,True,True,11,6,2,13.61264744080113,42.0312772552917,0,From saved model C:\fda\pydarwin\examples\example4\0\43 NM_0_43.mod: No important warnings
C:\fda\pydarwin\examples\example4\1\0,8615.381563,10111012111001220,8389.96921333345,True,True,True,14,6,2,17.665227467707677,5.41235016090503,0,From saved model C:\fda\pydarwin\examples\example4\0\58 NM_0_58.mod: No important warnings
C:\fda\pydarwin\examples\example4\1\2,8658.078639,10110102000000320,8368.76178790219,True,True,True,10,7,2,295108.12635229854,99.3168515711305,0,From saved model C:\fda\pydarwin\examples\example4\0\17 NM_0_17.mod: No important warnings
C:\fda\pydarwin\examples\example4\1\28,10192.150839,11021112101000401,9869.31588691673,False,True,True,14,7,1,3776.303118084822,2.83495166445043,0,From saved model C:\fda\pydarwin\examples\example4\0\34 NM_0_34.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\15,99999999.000000,20010001111011301,99999999,False,False,False,13,5,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\30,99999999.000000,20001112100110211,99999999,False,False,False,13,3,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\34,99999999.000000,21111012001011011,99999999,False,False,False,14,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\32,99999999.000000,20111002011011020,99999999,False,False,False,14,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\26,99999999.000000,21011000111000200,99999999,False,False,False,14,5,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\7,99999999.000000,20100012110110020,99999999,False,False,False,13,3,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\5,99999999.000000,20000002000100321,99999999,False,False,False,10,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\41,99999999.000000,20001000110000211,99999999,False,False,False,11,5,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\18,99999999.000000,20110012001100001,99999999,False,False,False,12,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\20,99999999.000000,21011111101000110,99999999,False,False,False,16,5,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\10,99999999.000000,21110112111000320,99999999,False,False,False,17,7,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\38,99999999.000000,21101110010110120,99999999,False,False,False,14,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\33,99999999.000000,21001001001110420,99999999,False,False,False,13,5,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\4,99999999.000000,21120010111000200,99999999,False,False,False,14,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\14,99999999.000000,21011101010111320,99999999,False,False,False,15,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\24,99999999.000000,11021000000110321,99999999,False,False,False,10,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\6,99999999.000000,10010111010000311,99999999,False,False,False,11,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\45,99999999.000000,21101012101100321,99999999,False,False,False,15,6,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\19,9960.458922,01101000010111210,9766.96008444456,True,True,True,6,4,2,28.009298443066232,73.4988280220552,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\47,99999999.000000,20120012001100000,99999999,False,False,False,12,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\8,99999999.000000,11000012010001201,99999999,False,False,False,10,5,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\46,99999999.000000,21010112001010410,99999999,False,False,False,14,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\49,99999999.000000,21010100110010211,99999999,False,False,False,13,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\50,99999999.000000,10000102000010321,99999999,False,False,False,9,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\37,9591.690218,00020000100110300,9253.37739931273,False,True,True,6,4,2,998.2471202422515,118.312819027342,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\56,99999999.000000,21020101100111220,99999999,False,False,False,14,3,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\55,99999999.000000,21020010110001410,99999999,False,False,False,13,7,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\16,99999999.000000,10011112110001211,16429.5965391557,False,False,False,13,5,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\57,99999999.000000,21100110001010121,99999999,False,False,False,13,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\51,99999999.000000,21020012000000310,99999999,False,False,False,12,6,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\12,99999999.000000,11120010000011121,99999999,False,False,False,10,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\52,99999999.000000,21020101000110320,99999999,False,False,False,13,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\44,10006.083793,01000112011110210,9760.53776294215,True,True,True,9,3,2,5.766541149716234,105.546020164946,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\63,99999999.000000,21021112000110321,99999999,False,False,False,15,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\59,99999999.000000,21001001011100221,99999999,False,False,False,14,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\27,99999999.000000,10120001000111321,99999999,False,False,False,9,5,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\68,99999999.000000,20020110100011210,99999999,False,False,False,12,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\62,99999999.000000,20020000010101121,99999999,False,False,False,11,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\66,99999999.000000,20021112100011300,99999999,False,False,False,14,5,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\74,99999999.000000,21010012100011300,99999999,False,False,False,13,5,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\73,99999999.000000,20111102100101021,99999999,False,False,False,14,4,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\70,99999999.000000,21111100101010420,99999999,False,False,False,15,7,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\72,99999999.000000,21000011110000311,99999999,False,False,False,13,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\9,10049.904016,00121010000011210,9741.93389497068,False,True,True,7,5,2,9667.819152374437,67.9701206643443,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\78,99999999.000000,21001000000101220,99999999,False,False,False,11,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\76,99999999.000000,21020012000010401,99999999,False,False,False,12,6,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\64,99999999.000000,00020110110110320,99999999,False,False,False,10,4,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\65,99999999.000000,10001002001001421,99999999,False,False,False,10,7,1,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\1\13,9688.109098,01121011100110400,9253.13956761552,False,True,True,9,6,2,1290.5457474813456,164.969520613338,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\25,9486.654804,00021101101111400,9250.95081642363,True,True,True,10,5,2,939.1672157599824,65.7039877502444,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\71,10235.755863,10001102001110201,10088.7337915733,True,True,True,10,3,1,146.33009948873718,7.02207142677808,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\40,10005.994392,00020100100101220,9801.53478607204,True,True,True,8,4,2,141740.83446304666,64.4596055756325,0,No important warnings
C:\fda\pydarwin\examples\example4\1\54,10016.941084,00101000100010020,9753.72666393302,True,True,True,7,4,2,2413.365435332355,133.214419701542,0,No important warnings
C:\fda\pydarwin\examples\example4\1\42,8699.348913,11010002011111320,8437.32254012478,True,True,True,12,4,2,13.677512106055124,82.0263727942168,0,No important warnings
C:\fda\pydarwin\examples\example4\1\69,8680.121319,11000111010111200,8452.65442178196,True,True,True,11,3,2,-8.206178002174398e+16,67.4668973234697,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\22,10060.315888,00101111010100120,9752.85510141866,True,True,True,10,5,2,5161.15531231579,137.460786706093,0,No important warnings
C:\fda\pydarwin\examples\example4\1\11,10105.554952,00001111100101320,9755.4503481068,False,True,True,10,5,2,7189.388296853596,80.1046042196302,0,No important warnings
C:\fda\pydarwin\examples\example4\1\67,10745.351402,00100012101111401,10484.6003540869,True,True,True,8,6,1,162.6914242536138,110.751047915921,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\36,11122.934905,01021011110001121,10816.2256694487,True,True,True,11,5,1,12.804664835310069,136.709225547388,0,No important warnings
C:\fda\pydarwin\examples\example4\1\58,9989.204502,01000112000110320,9773.92459689371,True,True,True,8,4,2,5.633201974879254,75.2798947969261,0,No important warnings
C:\fda\pydarwin\examples\example4\1\43,8721.338369,10110010100011210,8395.18238712082,False,True,True,9,5,2,21842.55002057175,66.1559821089176,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\79,10418.257993,00001112001010410,9742.25318796079,False,False,False,9,6,2,99999999,106.004805153011,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\61,8779.025584,10110102000010110,8395.10199321582,False,True,True,9,5,2,242792.3638345848,123.923590827735,0,No important warnings
C:\fda\pydarwin\examples\example4\1\31,10064.359085,00001102111010320,9753.72941400617,True,True,True,11,5,2,18927.024843927284,130.629671418982,0,No important warnings
C:\fda\pydarwin\examples\example4\1\35,8853.455279,10120010110000220,8365.6329146768,False,True,True,11,6,2,229682.95373267322,197.822364680399,0,No important warnings
C:\fda\pydarwin\examples\example4\1\60,8797.785266,10120001101010120,8398.12125597694,False,True,True,11,5,2,2145.1179905006684,119.664009812701,0,No important warnings
C:\fda\pydarwin\examples\example4\1\48,12258.516632,01020012111000421,11961.8186780318,False,True,True,11,7,1,7.975741922774541,6.69794387993712,0,No important warnings
C:\fda\pydarwin\examples\example4\1\53,8792.389355,11021011101010120,8396.85455508894,False,True,True,14,4,2,45674.22506157531,95.5347997934884,0,No important warnings
C:\fda\pydarwin\examples\example4\1\75,9863.926662,10100010101000401,9580.52506854989,False,True,True,9,8,1,2293.312905225879,3.40159308620048,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\1\39,8608.732865,11001002011001420,8397.49723130216,True,True,True,12,7,2,186445993640479.53,1.23563349888432,0,No important warnings
C:\fda\pydarwin\examples\example4\1\21,8685.374901,10021112111001120,8387.01984300702,True,True,True,15,5,2,1860610606712167.2,78.3550579874947,0,No important warnings
C:\fda\pydarwin\examples\example4\1\23,8790.412401,11121101110000220,8365.20663995327,True,True,True,14,6,2,2336271505.1535745,205.205761516132,0,No important warnings
C:\fda\pydarwin\examples\example4\1\77,8622.556431,10110102101001020,8367.11483112781,True,True,True,12,5,2,83.58435941596677,65.4416000829489,0,No important warnings
C:\fda\pydarwin\examples\example4\1\29,8675.342403,11021110110001220,8387.30759099735,True,True,True,14,5,2,2681.913159567098,78.0348118484799,0,No important warnings
C:\fda\pydarwin\examples\example4\1\17,8779.879070,11111112110100320,8383.13133236532,False,True,True,15,6,2,1132614479029.6785,66.7477373486759,0,No important warnings
C:\fda\pydarwin\examples\example4\2\7,8642.577750,11000010100011210,8437.29559290474,True,True,True,9,4,2,1274.4977604627038,55.2821568901842,0,From saved model C:\fda\pydarwin\examples\example4\0\70 NM_0_70.mod: NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\2\4,8608.732865,11001002011001420,8397.49723130216,True,True,True,12,7,2,186445993640479.53,1.23563349888432,0,From saved model C:\fda\pydarwin\examples\example4\1\39 NM_1_39.mod: No important warnings
C:\fda\pydarwin\examples\example4\2\5,8615.381563,10111012111001220,8389.96921333345,True,True,True,14,6,2,17.665227467707677,5.41235016090503,0,From saved model C:\fda\pydarwin\examples\example4\0\58 NM_0_58.mod: No important warnings
C:\fda\pydarwin\examples\example4\2\6,8622.556431,10110102101001020,8367.11483112781,True,True,True,12,5,2,83.58435941596677,65.4416000829489,0,From saved model C:\fda\pydarwin\examples\example4\1\77 NM_1_77.mod: No important warnings
C:\fda\pydarwin\examples\example4\2\26,99999999.000000,20121011110001220,99999999,False,False,False,15,6,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\2\3,99999999.000000,21021110110101020,99999999,False,False,False,16,3,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\2\16,99999999.000000,20111101101010420,99999999,False,False,False,15,7,2,99999999,99999999,0,No important warnings
C:\fda\pydarwin\examples\example4\2\30,99999999.000000,21010012100111310,99999999,False,False,False,13,4,2,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\2\19,99999999.000000,21020002111111301,99999999,False,False,False,14,4,1,99999999,99999999,0,NON-FIXED OMEGA NON-FIXED PARAMETER 
C:\fda\pydarwin\examples\example4\2\18,99999999.000000,20011000010001320,99999999,False,False,False,12,6,2,99999999,99999999,0,No important warnings
